Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,Version,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,PRE_Q15,PRE_Q15_SCORE,PRE_Q15CF,PRE_Q12,PRE_Q12_SCORE,PRE_Q12CF,PRE_Q13,PRE_Q13_SCORE,PRE_Q13CF,PRE_Q14,PRE_Q14_SCORE,PRE_Q14CF,PRE_Q26,PRE_Q26_SCORE,PRE_Q26CF,PRE_Q27,PRE_Q27_SCORE,PRE_Q27CF,PRE_Q23,PRE_Q23_SCORE,PRE_Q23CF,PRE_Q28,PRE_Q28_SCORE,PRE_Q28CF,PRE_Q19,PRE_Q19_SCORE,PRE_Q19CF,PRE_Q3,PRE_Q3_SCORE,PRE_Q3CF,PRE_Q16,PRE_Q16_SCORE,PRE_Q16CF,PRE_Q10,PRE_Q10_SCORE,PRE_Q10CF,PRE_Q11,PRE_Q11_SCORE,PRE_Q11CF,PRE_Q33,PRE_Q33_SCORE,PRE_Q33CF,PRE_Q34,PRE_Q34_SCORE,PRE_Q34CF,PRE_REPEAT,PRE_WHYREPEAT,PRE_WHYREPEAT_5_TEXT,PRE_FREQEN,PRE_CALC,PRE_DAILYM,PRE_DAILYG,PRE_ATT_DL_1,PRE_ATT_DL_2,PRE_ATT_DL_3,PRE_ATT_DL_4,PRE_ATT_DL_5,PRE_ATT_SC_1,PRE_ATT_SC_2,PRE_ATT_SC_3,PRE_ATT_SC_4,PRE_ATT_SC_5,PRE_LK1,PRE_LK2,PRE_LK5,PRE_ANX#1_1,PRE_ANX#1_2,PRE_ANX#1_3,PRE_ANX#1_4,PRE_WHYCS_1,PRE_WHYCS_2,PRE_WHYCS_3,PRE_WHYCS_4,PRE_WHYCS_5,PRE_WHYCS_6,PRE_WHYCS_7,PRE_WHYCS_7_TEXT,PRE_YEAR,PRE_YEAR_5_TEXT,PRE_MAJOR_NEW_1,PRE_MAJOR_NEW_2,PRE_MAJOR_NEW_3,PRE_MAJOR_NEW_4,PRE_MAJOR_NEW_5,PRE_MAJOR_NEW_6,PRE_MAJOR_NEW_7,PRE_MAJOR_NEW_8,PRE_MAJOR_NEW_9,PRE_MAJOR_NEW_10,PRE_MAJOR_NEW_10_TEXT,PRE_WHYMAJ_1,PRE_WHYMAJ_2,PRE_WHYMAJ_3,PRE_WHYMAJ_4,PRE_WHYMAJ_5,PRE_WHYMAJ_6,PRE_WHYMAJ_7,PRE_WHYMAJ_8,PRE_WHYMAJ_8_TEXT,PRE_AGE,PRE_GENDER,PRE_RACE_1,PRE_RACE_2,PRE_RACE_3,PRE_RACE_4,PRE_RACE_5,PRE_RACE_6,PRE_RACE_7,PRE_RACE_6_TEXT,PRE_DIS_1,PRE_DIS_2,PRE_DIS_3,PRE_DIS_4,PRE_DIS_1_TEXT,PRE_DIS_2_TEXT,PRE_DIS_3_TEXT,PRE_USEDU,PRE_ELEM_WHERE,PRE_MIDDLE_WHERE,PRE_HS_WHERE,PRE_EFFORT,SC0,PRE_TOTAL,PRE_PCT_TOTAL,PRE_GR_TOTAL,PRE_GR_MEAN,PRE_AR_TOTAL,PRE_AR_MEAN,PRE_PR_TOTAL,PRE_PR_MEAN,PRE_PC_TOTAL,PRE_PC_MEAN,PRE_SP_TOTAL,PRE_SP_MEAN,PRE_TR_TOTAL,PRE_TR_MEAN,PRE_AV_TOTAL,PRE_AV_MEAN,PRE_ER_MEAN,PRE_UD_TOTAL,PRE_UD_MEAN,PRE_ES_TOTAL,PRE_ES_MEAN,PRE_SELFEFF,PRE_MATHANX,PRE_MATHREL,PRE_CF_TOTAL,PRE_CF_TOTAL_CORR,PRE_CF_TOTAL_INCORR,PRE_CF_MEAN,PRE_CF_MEAN_CORR,PRE_CF_MEAN_INCORR,PRE_QCOMPLETE,PRE_COMPFLAG,PRE_EFFFLAG
100,920,1,9/21/18 17:29,R_3nd7ZMvkx2CKAyw,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,2.0,0,3.0,4.0,1,4.0,2.0,,,3.0,4.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,3.0,4.0,3.0,2.0,4.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,3.0,0.75,,1.0,1.0,4.0,0.8,,,,57.0,51.0,6.0,3.8,3.923076923076923,3.0,15,1,1.0
100,1138,1,9/21/18 18:35,R_2D0pvGx3yVtHbEb,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,5.0,4.0,3.0,2.0,1.0,4.0,1.0,1.0,1.0,3.0,3.0,2.0,3.0,4.0,3.0,4.0,4.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,59.0,59.0,0.0,3.933333333333333,3.933333333333333,0.0,15,1,1.0
100,1099,1,9/21/18 19:27,R_OlZOkDwnZenvK4V,,Lt_2.0,,,,42.38960266,-72.45339966,anonymous,EN,3.0,1,4.0,3.0,1,3.0,2.0,1,2.0,4.0,1,2.0,2.0,1,3.0,3.0,1,2.0,4.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,1.0,7.0,,4.0,4.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,4.0,3.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,,1.0,,,,,,,,2.0,2.0,,,1.0,,,,,,,,,1.0,,,,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,50.0,50.0,0.0,3.3333333333333335,3.3333333333333335,0.0,15,1,1.0
100,1191,1,9/22/18 0:16,R_WAqkS7bsLFD5D3z,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,2.0,4.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,1.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,60.0,60.0,0.0,4.0,4.0,0.0,15,1,1.0
100,1274,1,9/22/18 1:25,R_1pWku7lSK50XDjq,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,1.0,4.0,1,3.0,2.0,1,4.0,3.0,1,3.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,,,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,1.0,,,,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,46.0,46.0,0.0,3.066666666666667,3.066666666666667,0.0,15,1,1.0
100,8977,1,9/22/18 6:17,R_1rPN7hBA62jEMvn,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,1.0,0,4.0,3.0,0,3.0,2.0,1,4.0,4.0,0,1.0,4.0,1,1.0,1.0,0,2.0,4.0,0,1.0,2.0,1,4.0,2.0,1,4.0,2.0,1,1.0,2.0,0,1.0,2.0,0,2.0,4.0,1,1.0,2.0,,,1.0,4.0,1.0,2.0,2.0,3.0,2.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,1.0,2.0,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,,,,,,2.0,2.0,,,1.0,,,,,,,1.0,,,,autism spectrum disorder,,1.0,,,,3.0,8,8.0,0.5333333333333333,2.0,0.5,7.0,0.5384615384615384,6.0,0.5454545454545454,1.0,0.5,1.0,0.3333333333333333,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,3.0,0.6,,,,37.0,23.0,14.0,2.466666666666667,2.875,2.0,15,1,0.5
100,23923,1,9/22/18 6:46,R_1F2rWcoLkaeDe4v,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,4.0,1,4.0,2.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,,,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,3.0,2.0,1.0,2.0,1.0,4.0,3.0,3.0,2.0,1.0,1.0,2.0,,1.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,2.0,"United States, United Kingdom","United Kingdom, United States",United States,4.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,56.0,56.0,0.0,3.7333333333333334,3.7333333333333334,0.0,15,1,1.0
100,774,1,9/22/18 18:26,R_3EndLxd8B4gMdOu,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,1.0,0,3.0,4.0,0,3.0,4.0,0,1.0,1.0,0,1.0,2.0,1,4.0,3.0,1,2.0,2.0,0,2.0,2.0,1,4.0,2.0,1,4.0,2.0,1,2.0,2.0,1,4.0,2.0,1,2.0,1.0,1,3.0,3.0,1,3.0,4.0,1,4.0,2.0,,,1.0,1.0,0.0,1.0,2.0,4.0,4.0,1.0,1.0,2.0,4.0,4.0,2.0,3.0,2.0,3.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,4.0,10,10.0,0.6666666666666666,0.0,0.0,10.0,0.7692307692307693,6.0,0.5454545454545454,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,1.0,0.2,,,,42.0,32.0,10.0,2.8,3.2,2.0,15,1,1.0
100,1175,1,9/22/18 18:28,R_cSJwmKgllgayaop,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,3.0,3.0,1,3.0,2.0,1,1.0,3.0,0,2.0,2.0,1,3.0,3.0,1,3.0,1.0,0,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,1.0,0,3.0,2.0,0,1.0,3.0,1,3.0,4.0,1,3.0,2.0,,,3.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,3.0,2.0,2.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,1.0,1.0,,,,,,,,2.0,2.0,,,1.0,,1.0,,,,1.0,1.0,,,Severe hearing loss,OCD,,1.0,,,,5.0,11,11.0,0.7333333333333333,3.0,0.75,9.0,0.6923076923076923,7.0,0.6363636363636364,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,2.0,0.5,,1.0,1.0,4.0,0.8,,,,40.0,31.0,9.0,2.6666666666666665,2.8181818181818183,2.25,15,1,1.0
100,83318,1,9/22/18 19:15,R_bsIyr76KLySLcnT,,Lt_2.0,,,,42.38960266,-72.45339966,anonymous,EN,2.0,0,2.0,3.0,1,4.0,2.0,1,4.0,4.0,1,3.0,2.0,1,4.0,3.0,1,3.0,1.0,0,4.0,2.0,1,1.0,2.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,4.0,1.0,1,4.0,3.0,1,2.0,4.0,1,4.0,2.0,,,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,3.0,2.0,3.0,1.0,1.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,2.0,,,,,,1.0,,,2.0,,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,4.0,13,13.0,0.8666666666666667,3.0,0.75,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,4.0,0.8,,,,48.0,42.0,6.0,3.2,3.230769230769231,3.0,15,1,1.0
100,1983,1,9/22/18 19:56,R_2QPxBOOFNCypnSg,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,3.0,3.0,1,4.0,4.0,0,1.0,3.0,0,3.0,4.0,0,4.0,4.0,0,1.0,4.0,1,2.0,2.0,1,4.0,2.0,1,4.0,3.0,0,4.0,2.0,1,4.0,4.0,0,3.0,4.0,0,3.0,1.0,0,2.0,1.0,0,1.0,2.0,,,3.0,5.0,2.0,0.0,4.0,3.0,1.0,4.0,4.0,4.0,3.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,2.0,3.0,4.0,,1.0,1.0,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,1.0,1.0,1.0,1.0,,,,,,4.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,no,no,no,1.0,,,,5.0,6,6.0,0.4,2.0,0.5,5.0,0.38461538461538464,5.0,0.45454545454545453,0.0,0.0,2.0,0.6666666666666666,1.0,0.3333333333333333,0.0,0.0,,1.0,1.0,3.0,0.6,,,,43.0,21.0,22.0,2.8666666666666667,3.5,2.4444444444444446,15,1,1.0
100,5171,1,9/22/18 20:48,R_1lzcVVrLIvRvreo,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,4.0,1,3.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,,,3.0,3.0,2.0,1.0,2.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,"ADHD, LDNOS",1.0,,,,4.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,56.0,56.0,0.0,3.7333333333333334,3.7333333333333334,0.0,15,1,1.0
100,66083,1,9/22/18 20:57,R_26bTR4Hq0IweQq2,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,1.0,0,3.0,2.0,1,4.0,3.0,1,3.0,3.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,2.0,1.0,1.0,3.0,2.0,2.0,3.0,1.0,4.0,3.0,3.0,2.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,,1.0,,,,,,,2.0,,1.0,1.0,,,,,,,,,,1.0,,,1.0,,,,,,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,3.0,0.75,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,2.0,0.6666666666666666,2.0,0.6666666666666666,4.0,1.0,,1.0,1.0,4.0,0.8,,,,57.0,50.0,7.0,3.8,3.8461538461538463,3.5,15,1,1.0
100,696,1,9/22/18 21:56,R_2dmqNAz5MP2uV7Y,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,0,1.0,2.0,0,4.0,1.0,0,1.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,4.0,0,3.0,4.0,0,3.0,2.0,0,2.0,3.0,0,1.0,2.0,,,3.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,,1.0,,,2.0,1.0,,,,,,,1.0,,,,,1.0,,,,1.0,,,,3.0,8,8.0,0.5333333333333333,4.0,1.0,6.0,0.46153846153846156,6.0,0.5454545454545454,1.0,0.5,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,,1.0,1.0,5.0,1.0,,,,47.0,32.0,15.0,3.1333333333333333,4.0,2.142857142857143,15,1,0.5
100,878,1,9/22/18 22:09,R_3iDzBgEgwLWZ7Rm,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,1.0,0,4.0,4.0,1,4.0,2.0,1,4.0,1.0,0,4.0,4.0,1,4.0,3.0,0,4.0,4.0,0,1.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,0,2.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,1.0,3.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,4.0,4.0,2.0,1.0,1.0,1.0,4.0,1.0,,1.0,,,1.0,,,2.0,,,,,,1.0,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,1.0,,,,,,,,1.0,,,,"ADHD, ASD (yikes!)",1.0,,,,5.0,10,10.0,0.6666666666666666,3.0,0.75,9.0,0.6923076923076923,8.0,0.7272727272727273,1.0,0.5,1.0,0.3333333333333333,2.0,0.6666666666666666,3.0,0.75,,1.0,1.0,4.0,0.8,,,,55.0,40.0,15.0,3.6666666666666665,4.0,3.0,15,1,1.0
100,751,1,9/22/18 22:58,R_1g1OioRMWHST2Sl,,Lt_2.0,,,,42.38960266,-72.45339966,anonymous,EN,3.0,1,4.0,1.0,0,4.0,2.0,1,3.0,2.0,0,2.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,1.0,0,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,1.0,4.0,3.0,3.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,2.0,3.0,4.0,4.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,2.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,2.0,,,,,,,,,1.0,,,,,,,1.0,,,,4.0,12,12.0,0.8,2.0,0.5,11.0,0.8461538461538461,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,57.0,47.0,10.0,3.8,3.9166666666666665,3.3333333333333335,15,1,1.0
100,3336,1,9/22/18 23:59,R_2dBe11uftdthmdj,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,3.0,0,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,3.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,5.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,3.0,1.0,2.0,1.0,2.0,1.0,,1.0,,,,,,3.0,,,,1.0,,,,,,,,,1.0,,,,,,,1.0,It will help me fulfill prerequisites for medical school admission.,2.0,1.0,,,,1.0,,,,,,,,1.0,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,2.0,0.5,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,57.0,51.0,6.0,3.8,3.923076923076923,3.0,15,1,1.0
100,4180,1,9/23/18 6:50,R_2zZO3QTw3nChYXf,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,4.0,3.0,1,4.0,4.0,0,3.0,3.0,0,2.0,2.0,1,4.0,1.0,0,4.0,1.0,0,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,3.0,0,3.0,2.0,0,3.0,3.0,1,4.0,4.0,1,4.0,2.0,,,4.0,5.0,3.0,2.0,2.0,3.0,2.0,1.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,1.0,,,,,,,,1.0,,,1.0,,,1.0,,,2.0,2.0,,1.0,,,,,,,,,,,,,,1.0,,,,5.0,9,9.0,0.6,2.0,0.5,8.0,0.6153846153846154,6.0,0.5454545454545454,1.0,0.5,1.0,0.3333333333333333,1.0,0.3333333333333333,2.0,0.5,,1.0,1.0,3.0,0.6,,,,54.0,36.0,18.0,3.6,4.0,3.0,15,1,1.0
100,1599,1,9/23/18 16:19,R_2YPztZInkWgbmA9,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,3.0,3.0,1,3.0,2.0,1,2.0,4.0,1,3.0,2.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,1,3.0,2.0,1,3.0,2.0,1,2.0,2.0,1,3.0,2.0,1,2.0,1.0,1,3.0,3.0,1,3.0,4.0,1,3.0,2.0,,,4.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,2.0,,1.0,1.0,,1.0,1.0,,,1.0,,,,,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,2.0,2.0,,,1.0,,,,,,,,,,,,,1.0,,,,4.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,42.0,42.0,0.0,2.8,2.8,0.0,15,1,1.0
100,1313,1,9/23/18 18:47,R_3emDieodExhwjAh,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,4.0,4.0,1,4.0,2.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,3.0,3.0,3.0,2.0,4.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,2.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,2.0,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,3.0,15,15.0,1.0,4.0,1.0,13.0,1.0,11.0,1.0,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,5.0,1.0,,,,60.0,60.0,0.0,4.0,4.0,0.0,15,1,0.5
100,926,1,9/23/18 19:00,R_3O7AZilDfZf20uk,,Lt_2.0,,,,45.4763031,-122.64080049999998,anonymous,EN,3.0,1,4.0,3.0,1,4.0,2.0,1,3.0,3.0,0,3.0,2.0,1,4.0,3.0,1,3.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,4.0,4.0,1,4.0,2.0,,,3.0,4.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,2.0,2.0,3.0,2.0,4.0,4.0,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,2.0,1.0,,,1.0,,,,,,,,,,,,,1.0,,,,5.0,14,14.0,0.9333333333333333,3.0,0.75,12.0,0.9230769230769231,10.0,0.9090909090909091,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,4.0,0.8,,,,56.0,53.0,3.0,3.7333333333333334,3.7857142857142856,3.0,15,1,1.0
100,535,1,9/23/18 19:43,R_djvlmlgqnRMbKg1,,Lt_2.0,,,,41.75990295,-73.74369812,anonymous,EN,3.0,1,4.0,3.0,1,3.0,3.0,0,2.0,3.0,0,2.0,2.0,1,4.0,3.0,1,3.0,4.0,1,3.0,2.0,1,4.0,2.0,1,4.0,2.0,1,3.0,2.0,1,4.0,2.0,1,4.0,1.0,1,4.0,3.0,1,3.0,4.0,1,3.0,2.0,,,2.0,2.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,2.0,3.0,1.0,,1.0,,,,,,1.0,1.0,,,,,,1.0,,,,5.0,13,13.0,0.8666666666666667,2.0,0.5,12.0,0.9230769230769231,9.0,0.8181818181818182,2.0,1.0,3.0,1.0,3.0,1.0,4.0,1.0,,1.0,1.0,3.0,0.6,,,,50.0,46.0,4.0,3.3333333333333335,3.5384615384615383,2.0,15,1,1.0
